Time Step,Time Stamp,Electric Load (kW),PV total (kW),Grid Serving Load (kW),PV Serving Load (kW),Wind Serving Load (kW),Battery Discharging (kW),PV Charging Battery (kW),Wind Charging Battery (kW),Grid Charging Battery (kW),PV Exporting to Grid (kW),Wind Exporting to Grid (kW),Battery to Grid (kW),Battery State of Charge (%),Diesel Generator Serving Load (kW),PV total (kW)
6542,2017-09-30 13:00:00,24.4,7.3,17.1,7.3,,0,0,,0,0,,,0.3,,7.3
6543,2017-09-30 14:00:00,24.4,6.6,17.8,6.6,,0,0,,0,0,,,0.3,,6.6
6544,2017-09-30 15:00:00,24.7,6.2,18.4,6.2,,0,0,,0,0,,,0.3,,6.2
6545,2017-09-30 16:00:00,19.1,14.8,4.3,14.8,,0,0,,0,0,,,0.3,,14.8
6546,2017-09-30 17:00:00,13.4,2.7,10.7,2.7,,0,0,,0,0,,,0.3,,2.7
6547,2017-09-30 18:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.3,,0
6548,2017-09-30 19:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.3,,0
6549,2017-09-30 20:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.3,,0
6550,2017-09-30 21:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.3,,0
6551,2017-09-30 22:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.3,,0
6552,2017-09-30 23:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.3,,0
6553,2017-10-01 00:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.3,,0
6554,2017-10-01 01:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.3,,0
6555,2017-10-01 02:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.3,,0
6556,2017-10-01 03:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.3,,0
6557,2017-10-01 04:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.3,,0
6558,2017-10-01 05:00:00,8.9,0,8.9,0,,0,0,,0,0,,,0.3,,0
6559,2017-10-01 06:00:00,9,1.3,7.7,1.3,,0,0,,0,0,,,0.3,,1.3
6560,2017-10-01 07:00:00,16.6,12.2,3.3,12.2,,1.1,0,,0,0,,,0.2,,12.2
6561,2017-10-01 08:00:00,26.2,25.1,0,25.1,,1,0,,0,0,,,0.2,,25.1
6562,2017-10-01 09:00:00,26.5,35,0,26.5,,0,7.8,,0,0.7,,,0.4,,35
6563,2017-10-01 10:00:00,28.5,41.4,0,28.5,,0,7.8,,0,5.1,,,0.6,,41.4
6564,2017-10-01 11:00:00,30.3,44.7,0,30.3,,0,7.8,,0,6.6,,,0.8,,44.7
6565,2017-10-01 12:00:00,31.5,44.9,0,31.5,,0,7.8,,0,5.6,,,1,,44.9
6566,2017-10-01 13:00:00,32.4,42.1,0,29.1,,3.2,4.6,,0,8.4,,,1,,42.1
6567,2017-10-01 14:00:00,33,35.8,0,33,,0,0,,0,2.8,,,1,,35.8
6568,2017-10-01 15:00:00,32.9,26.4,6.5,26.4,,0,0,,0,0,,,1,,26.4
6569,2017-10-01 16:00:00,32.5,14,18.5,14,,0,0,,0,0,,,1,,14
6570,2017-10-01 17:00:00,25.2,2.5,22.7,2.5,,0,0,,0,0,,,1,,2.5
6571,2017-10-01 18:00:00,26.1,0,26.1,0,,0,0,,0,0,,,1,,0
6572,2017-10-01 19:00:00,21.7,0,21.7,0,,0,0,,0,0,,,1,,0
6573,2017-10-01 20:00:00,9.3,0,9.3,0,,0,0,,0,0,,,1,,0
6574,2017-10-01 21:00:00,5.4,0,5.4,0,,0,0,,0,0,,,1,,0
6575,2017-10-01 22:00:00,5.4,0,5.4,0,,0,0,,0,0,,,1,,0
6576,2017-10-01 23:00:00,5.4,0,5.4,0,,0,0,,0,0,,,1,,0
6577,2017-10-02 00:00:00,5.4,0,5.4,0,,0,0,,0,0,,,1,,0
6578,2017-10-02 01:00:00,5.4,0,5.4,0,,0,0,,0,0,,,1,,0
6579,2017-10-02 02:00:00,5.4,0,5.4,0,,0,0,,0,0,,,1,,0
6580,2017-10-02 03:00:00,5.4,0,3,0,,2.5,0,,0,0,,,0.9,,0
6581,2017-10-02 04:00:00,5.4,0,0,0,,5.4,0,,0,0,,,0.8,,0
6582,2017-10-02 05:00:00,8.9,0,1.2,0,,7.8,0,,0,0,,,0.6,,0
6583,2017-10-02 06:00:00,9,1.3,0,1.3,,7.8,0,,0,0,,,0.4,,1.3
6584,2017-10-02 07:00:00,16.6,12.1,0,12.1,,4.5,0,,0,0,,,0.2,,12.1
6585,2017-10-02 08:00:00,26.2,25.2,0,25.2,,0.9,0,,0,0,,,0.2,,25.2
6586,2017-10-02 09:00:00,26.2,35.3,0,26.2,,0,7.8,,0,1.3,,,0.4,,35.3
6587,2017-10-02 10:00:00,27.9,41.9,0,27.9,,0,7.8,,0,6.2,,,0.6,,41.9
6588,2017-10-02 11:00:00,29.8,45,0,29.8,,0,7.8,,0,7.4,,,0.8,,45
6589,2017-10-02 12:00:00,30.7,45.1,0,30.7,,0,7.8,,0,6.6,,,1,,45.1
6590,2017-10-02 13:00:00,31.2,42.3,0,28,,3.2,4.6,,0,9.7,,,1,,42.3
6591,2017-10-02 14:00:00,31.5,36.2,0,31.5,,0,0,,0,4.7,,,1,,36.2
6592,2017-10-02 15:00:00,31.3,26.5,0,26.5,,4.8,0,,0,0,,,0.9,,26.5
6593,2017-10-02 16:00:00,30.8,13.9,9.2,13.9,,7.8,0,,0,0,,,0.7,,13.9
6594,2017-10-02 17:00:00,23.9,2.4,13.7,2.4,,7.8,0,,0,0,,,0.4,,2.4
6595,2017-10-02 18:00:00,25.2,0,25.2,0,,0,0,,0,0,,,0.4,,0
6596,2017-10-02 19:00:00,21.9,0,21.2,0,,0.7,0,,0,0,,,0.4,,0
6597,2017-10-02 20:00:00,9.3,0,1.6,0,,7.8,0,,0,0,,,0.2,,0
6598,2017-10-02 21:00:00,5.4,0,5.4,0,,0,0,,0.4,0,,,0.2,,0
6599,2017-10-02 22:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.2,,0
6600,2017-10-02 23:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.2,,0
6601,2017-10-03 00:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.2,,0
6602,2017-10-03 01:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.2,,0
6603,2017-10-03 02:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.2,,0
6604,2017-10-03 03:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.2,,0
6605,2017-10-03 04:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.2,,0
6606,2017-10-03 05:00:00,8.9,0,8.9,0,,0,0,,0,0,,,0.2,,0
6607,2017-10-03 06:00:00,9,1.2,7.8,1.2,,0,0,,0,0,,,0.2,,1.2
6608,2017-10-03 07:00:00,16.6,12.4,4.2,12.4,,0,0,,0,0,,,0.2,,12.4
6609,2017-10-03 08:00:00,26.2,25.8,0,25.8,,0.4,0,,0,0,,,0.2,,25.8
6610,2017-10-03 09:00:00,27.1,35.8,0,27.1,,0,7.8,,0,0.9,,,0.4,,35.8
6611,2017-10-03 10:00:00,29.2,42.5,0,29.2,,0,7.8,,0,5.5,,,0.6,,42.5
6612,2017-10-03 11:00:00,30.4,45.6,0,30.4,,0,7.8,,0,7.4,,,0.8,,45.6
6613,2017-10-03 12:00:00,30.5,45.6,0,30.5,,0,7.8,,0,7.3,,,1,,45.6
6614,2017-10-03 13:00:00,30.4,42.6,0,27.2,,3.2,4.6,,0,10.8,,,1,,42.6
6615,2017-10-03 14:00:00,30.6,36.3,0,26.9,,3.7,4.1,,0,5.3,,,1,,36.3
6616,2017-10-03 15:00:00,30,26.5,0,26.5,,3.4,0,,0,0,,,0.9,,26.5
6617,2017-10-03 16:00:00,28.8,13.8,7.2,13.8,,7.8,0,,0,0,,,0.7,,13.8
6618,2017-10-03 17:00:00,21.8,2.3,11.7,2.3,,7.8,0,,0,0,,,0.5,,2.3
6619,2017-10-03 18:00:00,23.4,0,23.4,0,,0,0,,0,0,,,0.5,,0
6620,2017-10-03 19:00:00,20.5,0,18.4,0,,2.1,0,,0,0,,,0.4,,0
6621,2017-10-03 20:00:00,9.3,0,1.6,0,,7.8,0,,0,0,,,0.2,,0
6622,2017-10-03 21:00:00,5.4,0,5.4,0,,0,0,,7.8,0,,,0.4,,0
6623,2017-10-03 22:00:00,5.4,0,5.4,0,,0,0,,7.8,0,,,0.6,,0
6624,2017-10-03 23:00:00,5.4,0,5.4,0,,0,0,,7.8,0,,,0.8,,0
6625,2017-10-04 00:00:00,5.4,0,5.4,0,,0,0,,7.8,0,,,1,,0
6626,2017-10-04 01:00:00,5.4,0,5.4,0,,0,0,,1,0,,,1,,0
6627,2017-10-04 02:00:00,5.4,0,5.4,0,,0,0,,0,0,,,1,,0
6628,2017-10-04 03:00:00,5.4,0,5.4,0,,0,0,,0,0,,,1,,0
6629,2017-10-04 04:00:00,5.4,0,5.4,0,,0,0,,0,0,,,1,,0
6630,2017-10-04 05:00:00,8.9,0,8.9,0,,0,0,,0,0,,,1,,0
6631,2017-10-04 06:00:00,9,1.2,7.9,1.2,,0,0,,0,0,,,1,,1.2
6632,2017-10-04 07:00:00,16.6,4,12.6,4,,0,0,,0,0,,,1,,4
6633,2017-10-04 08:00:00,26.2,15.8,3.8,15.8,,6.6,0,,0,0,,,0.8,,15.8
6634,2017-10-04 09:00:00,26.2,27.1,0,26.2,,0,0.9,,0,0,,,0.8,,27.1
6635,2017-10-04 10:00:00,26.2,32.6,0,26.2,,0,6.4,,0,0,,,1,,32.6
6636,2017-10-04 11:00:00,26.2,24.5,1.6,24.5,,0,0,,0,0,,,1,,24.5
6637,2017-10-04 12:00:00,26.3,13,13.3,13,,0,0,,0,0,,,1,,13
6638,2017-10-04 13:00:00,26.3,11.5,14.9,11.5,,0,0,,0,0,,,1,,11.5
6639,2017-10-04 14:00:00,26.2,7.3,13.4,7.3,,5.5,0,,0,0,,,0.8,,7.3
6640,2017-10-04 15:00:00,26.2,5.5,12.9,5.5,,7.8,0,,0,0,,,0.6,,5.5
6641,2017-10-04 16:00:00,26.2,1.5,16.9,1.5,,7.8,0,,0,0,,,0.4,,1.5
6642,2017-10-04 17:00:00,20.4,1.9,10.7,1.9,,7.8,0,,0,0,,,0.2,,1.9
6643,2017-10-04 18:00:00,22.9,0,22.9,0,,0,0,,0,0,,,0.2,,0
6644,2017-10-04 19:00:00,20.4,0,20.4,0,,0,0,,0,0,,,0.2,,0
6645,2017-10-04 20:00:00,9.3,0,9.3,0,,0,0,,0,0,,,0.2,,0
6646,2017-10-04 21:00:00,5.4,0,5.4,0,,0,0,,7.8,0,,,0.4,,0
6647,2017-10-04 22:00:00,5.4,0,5.4,0,,0,0,,7.8,0,,,0.6,,0
6648,2017-10-04 23:00:00,5.4,0,5.4,0,,0,0,,7.8,0,,,0.8,,0
6649,2017-10-05 00:00:00,5.4,0,5.4,0,,0,0,,7.8,0,,,1,,0
6650,2017-10-05 01:00:00,5.4,0,5.4,0,,0,0,,1,0,,,1,,0
6651,2017-10-05 02:00:00,5.4,0,5.4,0,,0,0,,0,0,,,1,,0
6652,2017-10-05 03:00:00,5.4,0,5.4,0,,0,0,,0,0,,,1,,0
6653,2017-10-05 04:00:00,5.4,0,5.4,0,,0,0,,0,0,,,1,,0
6654,2017-10-05 05:00:00,8.9,0,8.9,0,,0,0,,0,0,,,1,,0
6655,2017-10-05 06:00:00,9,0,9,0,,0,0,,0,0,,,1,,0
6656,2017-10-05 07:00:00,16.6,1.8,14.8,1.8,,0,0,,0,0,,,1,,1.8
6657,2017-10-05 08:00:00,26.2,4.1,22.1,4.1,,0,0,,0,0,,,1,,4.1
6658,2017-10-05 09:00:00,26.2,12.6,13.5,12.6,,0,0,,0,0,,,1,,12.6
6659,2017-10-05 10:00:00,26.2,11.3,7.9,11.3,,6.9,0,,0,0,,,0.8,,11.3
6660,2017-10-05 11:00:00,26.2,27.5,0,26.2,,0,1.3,,0,0,,,0.8,,27.5
6661,2017-10-05 12:00:00,26.2,27.2,0,26.2,,0,1,,0,0,,,0.9,,27.2
6662,2017-10-05 13:00:00,26.2,30.1,0,26.2,,0,3.9,,0,0,,,1,,30.1
6663,2017-10-05 14:00:00,26.2,27.6,0,26.2,,0,1.4,,0,0,,,1,,27.6
6664,2017-10-05 15:00:00,26.2,3.2,15.2,3.2,,7.8,0,,0,0,,,0.8,,3.2
6665,2017-10-05 16:00:00,26.2,1.5,16.8,1.5,,7.8,0,,0,0,,,0.6,,1.5
6666,2017-10-05 17:00:00,20.4,1.6,10.9,1.6,,7.8,0,,0,0,,,0.4,,1.6
6667,2017-10-05 18:00:00,22.9,0,22.9,0,,0,0,,0,0,,,0.4,,0
6668,2017-10-05 19:00:00,20.4,0,20.4,0,,0,0,,0,0,,,0.4,,0
6669,2017-10-05 20:00:00,9.3,0,3.8,0,,5.5,0,,0,0,,,0.2,,0
6670,2017-10-05 21:00:00,5.4,0,5.4,0,,0,0,,7.8,0,,,0.4,,0
6671,2017-10-05 22:00:00,5.4,0,5.4,0,,0,0,,6.5,0,,,0.6,,0
6672,2017-10-05 23:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.6,,0
6673,2017-10-06 00:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.6,,0
6674,2017-10-06 01:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.6,,0
6675,2017-10-06 02:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.6,,0
6676,2017-10-06 03:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.6,,0
6677,2017-10-06 04:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.6,,0
6678,2017-10-06 05:00:00,8.8,0,8.8,0,,0,0,,0,0,,,0.6,,0
6679,2017-10-06 06:00:00,6.5,0.6,5.9,0.6,,0,0,,0,0,,,0.6,,0.6
6680,2017-10-06 07:00:00,11.6,3.3,8.3,3.3,,0,0,,0,0,,,0.6,,3.3
6681,2017-10-06 08:00:00,19.1,8.5,2.8,8.5,,7.8,0,,0,0,,,0.3,,8.5
6682,2017-10-06 09:00:00,26.2,21.1,0,21.1,,5,0,,0,0,,,0.2,,21.1
6683,2017-10-06 10:00:00,26.2,43,0,26.2,,0,7.8,,0,9,,,0.4,,43
6684,2017-10-06 11:00:00,26.2,45.9,0,26.2,,0,7.8,,0,11.9,,,0.6,,45.9
6685,2017-10-06 12:00:00,26.2,46,0,26.2,,0,7.8,,0,12,,,0.8,,46
6686,2017-10-06 13:00:00,26.4,42.7,0,26.4,,0,7.8,,0,8.5,,,1,,42.7
6687,2017-10-06 14:00:00,26.9,36.1,0,26.9,,0,1,,0,8.2,,,1,,36.1
6688,2017-10-06 15:00:00,27.2,23.7,0,23.7,,3.4,0,,0,0,,,0.9,,23.7
6689,2017-10-06 16:00:00,27,12.8,6.4,12.8,,7.8,0,,0,0,,,0.7,,12.8
6690,2017-10-06 17:00:00,18.1,1.6,8.7,1.6,,7.8,0,,0,0,,,0.5,,1.6
6691,2017-10-06 18:00:00,15.4,0,15.4,0,,0,0,,0,0,,,0.5,,0
6692,2017-10-06 19:00:00,15.4,0,13.3,0,,2.1,0,,0,0,,,0.4,,0
6693,2017-10-06 20:00:00,10.3,0,2.5,0,,7.8,0,,0,0,,,0.2,,0
6694,2017-10-06 21:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.2,,0
6695,2017-10-06 22:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.2,,0
6696,2017-10-06 23:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.2,,0
6697,2017-10-07 00:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.2,,0
6698,2017-10-07 01:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.2,,0
6699,2017-10-07 02:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.2,,0
6700,2017-10-07 03:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.2,,0
6701,2017-10-07 04:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.2,,0
6702,2017-10-07 05:00:00,5.3,0,5.3,0,,0,0,,0,0,,,0.2,,0
6703,2017-10-07 06:00:00,1.5,0,1.5,0,,0,0,,0,0,,,0.2,,0
6704,2017-10-07 07:00:00,6.5,1.2,5.3,1.2,,0,0,,0,0,,,0.2,,1.2
6705,2017-10-07 08:00:00,6.5,4.8,1.7,4.8,,0,0,,0,0,,,0.2,,4.8
6706,2017-10-07 09:00:00,14.1,20.9,0,14.1,,0,6.8,,0,0,,,0.4,,20.9
6707,2017-10-07 10:00:00,14.1,37,0,14.1,,0,7.8,,0,15.1,,,0.6,,37
6708,2017-10-07 11:00:00,19.1,45.1,0,19.1,,0,7.8,,0,18.2,,,0.8,,45.1
6709,2017-10-07 12:00:00,19.1,35.7,0,19.1,,0,7.8,,0,8.8,,,1,,35.7
6710,2017-10-07 13:00:00,19.2,34.6,0,19.2,,0,2,,0,13.4,,,1,,34.6
6711,2017-10-07 14:00:00,19.6,35.2,0,19.6,,0,0,,0,15.6,,,1,,35.2
6712,2017-10-07 15:00:00,19.6,14.8,4.8,14.8,,0,0,,0,0,,,1,,14.8
6713,2017-10-07 16:00:00,14.1,3,11,3,,0,0,,0,0,,,1,,3
6714,2017-10-07 17:00:00,10.9,0,10.9,0,,0,0,,0,0,,,1,,0
6715,2017-10-07 18:00:00,5.3,0,5.3,0,,0,0,,0,0,,,1,,0
6716,2017-10-07 19:00:00,5.3,0,5.3,0,,0,0,,0,0,,,1,,0
6717,2017-10-07 20:00:00,5.3,0,5.3,0,,0,0,,0,0,,,1,,0
6718,2017-10-07 21:00:00,5.3,0,5.3,0,,0,0,,0,0,,,1,,0
6719,2017-10-07 22:00:00,5.3,0,5.3,0,,0,0,,0,0,,,1,,0
6720,2017-10-07 23:00:00,5.3,0,5.3,0,,0,0,,0,0,,,1,,0
6721,2017-10-08 00:00:00,5.3,0,4.6,0,,0.8,0,,0,0,,,1,,0
6722,2017-10-08 01:00:00,5.3,0,0,0,,5.3,0,,0,0,,,0.8,,0
6723,2017-10-08 02:00:00,5.3,0,0,0,,5.3,0,,0,0,,,0.7,,0
6724,2017-10-08 03:00:00,5.3,0,0,0,,5.3,0,,0,0,,,0.5,,0
6725,2017-10-08 04:00:00,5.3,0,0,0,,5.3,0,,0,0,,,0.4,,0
6726,2017-10-08 05:00:00,5.3,0,0,0,,5.3,0,,0,0,,,0.2,,0
6727,2017-10-08 06:00:00,2.1,0.6,0,0.6,,1.6,0,,0,0,,,0.2,,0.6
6728,2017-10-08 07:00:00,6.5,11.2,0,6.5,,0,4.7,,0,0,,,0.3,,11.2
6729,2017-10-08 08:00:00,6.5,16.9,0,6.5,,0,7.8,,0,2.6,,,0.5,,16.9
6730,2017-10-08 09:00:00,14.1,27.8,0,14.1,,0,7.8,,0,5.9,,,0.7,,27.8
6731,2017-10-08 10:00:00,14.1,33.5,0,14.1,,0,7.8,,0,11.6,,,0.9,,33.5
6732,2017-10-08 11:00:00,19.1,14.9,0,14.9,,4.2,0,,0,0,,,0.8,,14.9
6733,2017-10-08 12:00:00,19.1,30.4,0,19.1,,0,7.8,,0,3.5,,,1,,30.4
6734,2017-10-08 13:00:00,19.1,34.9,0,19.1,,0,1,,0,14.8,,,1,,34.9
6735,2017-10-08 14:00:00,19.3,33.4,0,19.3,,0,0,,0,14.1,,,1,,33.4
6736,2017-10-08 15:00:00,19.4,21.4,0,19.4,,0,0,,0,2,,,1,,21.4
6737,2017-10-08 16:00:00,14.1,12.6,1.4,12.6,,0,0,,0,0,,,1,,12.6
6738,2017-10-08 17:00:00,10.9,1.2,9.7,1.2,,0,0,,0,0,,,1,,1.2
6739,2017-10-08 18:00:00,5.3,0,5.3,0,,0,0,,0,0,,,1,,0
6740,2017-10-08 19:00:00,5.3,0,5.3,0,,0,0,,0,0,,,1,,0
6741,2017-10-08 20:00:00,5.3,0,5.3,0,,0,0,,0,0,,,1,,0
6742,2017-10-08 21:00:00,5.3,0,5.3,0,,0,0,,0,0,,,1,,0
6743,2017-10-08 22:00:00,5.3,0,5.3,0,,0,0,,0,0,,,1,,0
6744,2017-10-08 23:00:00,5.3,0,5.3,0,,0,0,,0,0,,,1,,0
6745,2017-10-09 00:00:00,5.4,0,5.4,0,,0,0,,0,0,,,1,,0
6746,2017-10-09 01:00:00,5.4,0,5.4,0,,0,0,,0,0,,,1,,0
6747,2017-10-09 02:00:00,5.4,0,5.4,0,,0,0,,0,0,,,1,,0
6748,2017-10-09 03:00:00,5.4,0,3.4,0,,2.1,0,,0,0,,,0.9,,0
6749,2017-10-09 04:00:00,5.4,0,0,0,,5.4,0,,0,0,,,0.8,,0
6750,2017-10-09 05:00:00,8.9,0,1.2,0,,7.8,0,,0,0,,,0.6,,0
6751,2017-10-09 06:00:00,9.7,0,1.9,0,,7.8,0,,0,0,,,0.4,,0
6752,2017-10-09 07:00:00,16.6,11.5,0,11.5,,5.1,0,,0,0,,,0.2,,11.5
6753,2017-10-09 08:00:00,26.2,25.4,0,25.4,,0.8,0,,0,0,,,0.2,,25.4
6754,2017-10-09 09:00:00,26.2,36.2,0,26.2,,0,7.8,,0,2.2,,,0.4,,36.2
6755,2017-10-09 10:00:00,26.2,43.1,0,26.2,,0,7.8,,0,9.1,,,0.6,,43.1
6756,2017-10-09 11:00:00,26.4,46.4,0,26.4,,0,7.8,,0,12.2,,,0.8,,46.4
6757,2017-10-09 12:00:00,27.1,46.2,0,27.1,,0,7.8,,0,11.3,,,1,,46.2
6758,2017-10-09 13:00:00,28.5,42.7,0,25.3,,3.2,4.6,,0,12.8,,,1,,42.7
6759,2017-10-09 14:00:00,29.5,35.9,0,29.5,,0,0,,0,6.4,,,1,,35.9
6760,2017-10-09 15:00:00,30,25.2,0,25.2,,4.7,0,,0,0,,,0.9,,25.2
6761,2017-10-09 16:00:00,29.9,12,10.1,12,,7.8,0,,0,0,,,0.7,,12
6762,2017-10-09 17:00:00,23.4,1.1,14.5,1.1,,7.8,0,,0,0,,,0.4,,1.1
6763,2017-10-09 18:00:00,23.7,0,23.7,0,,0,0,,0,0,,,0.4,,0
6764,2017-10-09 19:00:00,20.5,0,19.7,0,,0.8,0,,0,0,,,0.4,,0
6765,2017-10-09 20:00:00,9.3,0,1.6,0,,7.8,0,,0,0,,,0.2,,0
6766,2017-10-09 21:00:00,5.4,0,5.4,0,,0,0,,3.9,0,,,0.3,,0
6767,2017-10-09 22:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.3,,0
6768,2017-10-09 23:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.3,,0
6769,2017-10-10 00:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.3,,0
6770,2017-10-10 01:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.3,,0
6771,2017-10-10 02:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.3,,0
6772,2017-10-10 03:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.3,,0
6773,2017-10-10 04:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.3,,0
6774,2017-10-10 05:00:00,8.9,0,8.9,0,,0,0,,0,0,,,0.3,,0
6775,2017-10-10 06:00:00,9.7,0,9.7,0,,0,0,,0,0,,,0.3,,0
6776,2017-10-10 07:00:00,16.6,10.8,5.8,10.8,,0,0,,0,0,,,0.3,,10.8
6777,2017-10-10 08:00:00,26.2,22.7,0,22.7,,3.5,0,,0,0,,,0.2,,22.7
6778,2017-10-10 09:00:00,26.2,34.5,0,26.2,,0,7.8,,0,0.5,,,0.4,,34.5
6779,2017-10-10 10:00:00,26.2,41.1,0,26.2,,0,7.8,,0,7.1,,,0.6,,41.1
6780,2017-10-10 11:00:00,27.5,39.6,0,27.5,,0,7.8,,0,4.3,,,0.8,,39.6
6781,2017-10-10 12:00:00,29.2,30.8,0,29.2,,0,1.6,,0,0,,,0.8,,30.8
6782,2017-10-10 13:00:00,30.2,41.3,0,29.9,,0.3,7.5,,0,3.9,,,1,,41.3
6783,2017-10-10 14:00:00,30.9,28,0,28,,2.9,0,,0,0,,,0.9,,28
6784,2017-10-10 15:00:00,31,20.6,2.6,20.6,,7.8,0,,0,0,,,0.7,,20.6
6785,2017-10-10 16:00:00,30.5,5.1,17.7,5.1,,7.8,0,,0,0,,,0.5,,5.1
6786,2017-10-10 17:00:00,23.7,0.1,15.8,0.1,,7.8,0,,0,0,,,0.3,,0.1
6787,2017-10-10 18:00:00,23.9,0,23.9,0,,0,0,,0,0,,,0.3,,0
6788,2017-10-10 19:00:00,20.7,0,20.7,0,,0,0,,0,0,,,0.3,,0
6789,2017-10-10 20:00:00,9.3,0,6.7,0,,2.6,0,,0,0,,,0.2,,0
6790,2017-10-10 21:00:00,5.4,0,5.4,0,,0,0,,7.8,0,,,0.4,,0
6791,2017-10-10 22:00:00,5.4,0,5.4,0,,0,0,,7.8,0,,,0.6,,0
6792,2017-10-10 23:00:00,5.4,0,5.4,0,,0,0,,7.8,0,,,0.8,,0
6793,2017-10-11 00:00:00,5.4,0,5.4,0,,0,0,,7.8,0,,,1,,0
6794,2017-10-11 01:00:00,5.4,0,5.4,0,,0,0,,1,0,,,1,,0
6795,2017-10-11 02:00:00,5.4,0,5.4,0,,0,0,,0,0,,,1,,0
6796,2017-10-11 03:00:00,5.4,0,5.4,0,,0,0,,0,0,,,1,,0
6797,2017-10-11 04:00:00,5.4,0,5.4,0,,0,0,,0,0,,,1,,0
6798,2017-10-11 05:00:00,8.9,0,8.9,0,,0,0,,0,0,,,1,,0
6799,2017-10-11 06:00:00,9.7,0,9.7,0,,0,0,,0,0,,,1,,0
6800,2017-10-11 07:00:00,16.6,1.6,15,1.6,,0,0,,0,0,,,1,,1.6
6801,2017-10-11 08:00:00,26.2,11.9,7.4,11.9,,6.8,0,,0,0,,,0.8,,11.9
6802,2017-10-11 09:00:00,26.2,19.5,0,19.5,,6.7,0,,0,0,,,0.6,,19.5
6803,2017-10-11 10:00:00,26.4,23,0,23,,3.4,0,,0,0,,,0.5,,23
6804,2017-10-11 11:00:00,27.9,30.2,0,27.9,,0,2.3,,0,0,,,0.6,,30.2
6805,2017-10-11 12:00:00,29.6,34.9,0,29.6,,0,5.3,,0,0,,,0.7,,34.9
6806,2017-10-11 13:00:00,30.7,42.2,0,30.7,,0,7.8,,0,3.7,,,0.9,,42.2
6807,2017-10-11 14:00:00,31.7,35,0,31.7,,0,3.3,,0,0,,,1,,35
6808,2017-10-11 15:00:00,31.9,24.5,0,24.5,,7.5,0,,0,0,,,0.8,,24.5
6809,2017-10-11 16:00:00,31.6,11.4,12.4,11.4,,7.8,0,,0,0,,,0.6,,11.4
6810,2017-10-11 17:00:00,24.9,0.5,16.6,0.5,,7.8,0,,0,0,,,0.4,,0.5
6811,2017-10-11 18:00:00,25.1,0,25.1,0,,0,0,,0,0,,,0.4,,0
6812,2017-10-11 19:00:00,21.1,0,21.1,0,,0,0,,0,0,,,0.4,,0
6813,2017-10-11 20:00:00,9.3,0,3.5,0,,5.8,0,,0,0,,,0.2,,0
6814,2017-10-11 21:00:00,5.4,0,5.4,0,,0,0,,1.9,0,,,0.2,,0
6815,2017-10-11 22:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.2,,0
6816,2017-10-11 23:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.2,,0
6817,2017-10-12 00:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.2,,0
6818,2017-10-12 01:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.2,,0
6819,2017-10-12 02:00:00,5.4,0,5.4,0,,0,0,,0,0,,,0.2,,0
